Time (s),ECG (mV)
3.94,-0.08205380789176908
3.942,-0.08004801031200223
3.944,-0.07797348005092825
3.946,-0.07583167854203346
3.948,-0.07362415594051175
3.95,-0.07135254915624187
3.952,-0.06901857976453454
3.954,-0.06662405179757003
3.956,-0.06417084941964164
3.958,-0.061660934489453964
3.96,-0.05909634401291982
3.962,-0.056479187490020094
3.964,-0.053811644159473385
3.966,-0.05109596014508119
3.968,-0.04833444550777912
3.97,-0.04552947120752243
3.972,-0.04268346597931565
3.974,-0.03979891312775486
3.976,-0.03687834724462272
3.978,-0.03392435085414682
3.98,-0.03093955099066472
3.982,-0.027926615713497756
3.984,-0.02488825056397334
3.986,-0.021827194969568763
3.988,-0.018746218600262467
3.99,-0.01564811768221755
3.992,-0.012535711274015333
3.994,-0.009411837510667551
3.996,-0.006279349820730238
3.998,-0.0031411131218316824
4.0,-2.4492935982947064e-16
4.002,0.0031411131218311928
4.0040000000000004,0.006279349820730813
4.006,0.009411837510667419
4.008,0.012535711274014847
4.01,0.015648117682217064
4.0120000000000005,0.01874621860026303
4.014,0.021827194969569325
4.016,0.024888250563972862
4.018,0.027926615713497284
4.0200000000000005,0.030939550990664602
4.022,0.033924350854147356
4.024,0.03687834724462226
4.026,0.03979891312775441
4.0280000000000005,0.042683465979316174
4.03,0.045529471207522335
4.032,0.048334445507778684
4.034,0.05109596014508076
4.0360000000000005,0.05381164415947387
4.038,0.056479187490020566
4.04,0.05909634401291942
4.042,0.06166093448945356
4.0440000000000005,0.0641708494196416
4.046,0.06662405179757046
4.048,0.06901857976453418
4.05,0.07135254915624151
4.0520000000000005,0.07362415594051212
4.054,0.07583167854203313
4.056,0.07797348005092791
4.058,0.08004801031200193
4.0600000000000005,0.08205380789176907
4.062,0.08398950192047365
4.064,0.08585381380655063
4.066,0.08764555882110328
4.0680000000000005,0.08936364755019732
4.07,0.09100708721293893
4.072,0.09257498284350288
4.074,0.09406653833546326
4.0760000000000005,0.09548105734698151
4.078,0.09681794406559831
4.08,0.0980767038315851
4.082,0.09925694361899406
4.0840000000000005,0.10035837237376705
4.086,0.10138080120845158
4.088,0.10232414345328825
4.09,0.10318841456362352
4.0920000000000005,0.10397373188382047
4.094,0.10468031426803118
4.096,0.10530848155840943
4.098,0.1058586539215312
4.1,0.10633135104400473
4.102,0.10672719118844577
4.104,0.10704689011118347
4.106,0.10729125984328308
4.108,0.10746120733663328
4.11,0.10755773297706225
4.112,0.10758192896662705
4.114,0.10753497757740255
4.116,0.10741814927928442
4.118,0.10723280074449418
4.12,0.10698037273165825
4.122,0.1066623878524898
4.124,0.10628044822428025
4.126,0.1058362330115688
4.128,0.10533149586050308
4.13,0.10476806222957574
4.132,0.10414782662054808
4.134,0.10347274971353146
4.136,0.10274485541032405
4.138,0.10196622779022008
4.14,0.10113900798266501
4.142,0.10026539096120363
4.144,0.09934762226332614
4.146,0.09838799464087403
4.148,0.09738884464581368
4.15,0.09635254915624222
4.152,0.0952815218475845
4.154,0.09417820961402923
4.156,0.09304508894530228
4.158,0.09188466226395825
4.16,0.09069945422841703
4.162,0.08949200800700638
4.164,0.08826488152835418
4.166,0.08702064371345083
4.168,0.08576187069478579
4.17,0.08449114202792121
4.172,0.08321103690093468
4.174,0.0819241303471227
4.176,0.08063298946636245
4.178,0.07934016966053452
4.18,0.07804821088835978
4.182,0.07675963394500068
4.184,0.07547693677173162
4.186,0.07420259080092445
4.188,0.07293903734158602
4.19,0.07168868401057123
4.192,0.0704539012145868
4.194,0.0692370186879732
4.196,0.0680403220912218
4.198,0.06686604967506506
4.2,0.06571638901489152
4.202,0.06459347382014774
4.204,0.06349938082326587
4.206,0.06243612675255722
4.208,0.06140566539338511
4.21,0.06040988474179252
4.212,0.059450604254662476
4.214,0.05852957220030628
4.216,0.05764846311327553
4.218,0.056808875357003574
4.22,0.05601232879776822
4.222,0.055260262593278806
4.224,0.054554033099039057
4.226,0.053894911895472956
4.228,0.053284083938619525
4.23,0.052722645837035155
4.232,0.05221160425735771
4.234,0.05175187446079788
4.236,0.05134427897265367
4.238,0.05098954638673244
4.24,0.050688310306392745
4.242,0.050441108423706124
4.244,0.050248381738058526
4.246,0.05011047391529931
4.248,0.050027630788352144
4.25,0.05
4.252,0.05002763078835212
4.2540000000000004,0.05011047391529932
4.256,0.050248381738058484
4.258,0.05044110842370606
4.26,0.05068831030639265
4.2620000000000005,0.05098954638673262
4.264,0.051344278972653576
4.266,0.05175187446079775
4.268,0.052211604257357574
4.2700000000000005,0.05272264583703518
4.272,0.05328408393861935
4.274,0.05389491189547278
4.276,0.05455403309903919
4.2780000000000005,0.0552602625932789
4.28,0.056012328797768005
4.282,0.05680887535700334
4.284,0.05764846311327528
4.2860000000000005,0.05852957220030682
4.288,0.05945060425466221
4.29,0.06040988474179224
4.292,0.061405665393384816
4.2940000000000005,0.06243612675255734
4.296,0.06349938082326556
4.298,0.06459347382014742
4.3,0.06571638901489175
4.3020000000000005,0.06686604967506518
4.304,0.06804032209122145
4.306,0.06923701868797286
4.308,0.07045390121458643
4.3100000000000005,0.07168868401057188
4.312,0.07293903734158566
4.314,0.07420259080092406
4.316,0.07547693677173124
4.3180000000000005,0.07675963394500068
4.32,0.0780482108883594
4.322,0.07934016966053414
4.324,0.08063298946636276
4.3260000000000005,0.08192413034712269
4.328,0.08321103690093429
4.33,0.08449114202792082
4.332,0.08576187069478541
4.3340000000000005,0.08702064371345151
4.336,0.08826488152835381
4.338,0.089492008007006
4.34,0.09069945422841666
4.3420000000000005,0.0918846622639582
4.344,0.09304508894530192
4.346,0.09417820961402887
4.348,0.09528152184758482
4.3500000000000005,0.09635254915624235
4.352,0.09738884464581335
4.354,0.09838799464087368
4.356,0.09934762226332582
4.358,0.10026539096120395
4.36,0.10113900798266472
4.362,0.10196622779021977
4.364,0.10274485541032377
4.366,0.1034727497135312
4.368,0.10414782662054783
4.37,0.10476806222957552
4.372,0.10533149586050339
4.374,0.10583623301156861
4.376,0.10628044822428007
4.378,0.10666238785248963
4.38,0.1069803727316581
4.382,0.10723280074449446
4.384,0.10741814927928428
4.386,0.10753497757740282
4.388,0.10758192896662695
4.39,0.10755773297706217
4.392,0.10746120733663322
4.394,0.10729125984328305
4.396,0.10704689011118372
4.398,0.10672719118844576
4.4,0.10633135104400475
4.402,0.10585865392153124
4.404,0.10530848155840947
4.406,0.1046803142680314
4.408,0.10397373188382009
4.41,0.10318841456362374
4.412,0.10232414345328837
4.414,0.10138080120845175
4.416,0.10035837237376692
4.418,0.09925694361899426
4.42,0.09807670383158526
4.422,0.09681794406559854
4.424,0.09548105734698135
4.426,0.09406653833546354
4.428,0.09257498284350318
4.43,0.09100708721293906
4.432,0.08936364755019713
4.434,0.08764555882110339
4.436,0.085853813806551
4.438,0.08398950192047404
4.44,0.08205380789176854
4.442,0.08004801031200234
4.444,0.077973480050928
4.446,0.07583167854203357
4.448,0.07362415594051153
4.45,0.07135254915624199
4.452,0.06901857976453468
4.454,0.06662405179757053
4.456,0.06417084941964096
4.458,0.06166093448945362
4.46,0.05909634401291997
4.462,0.056479187490021135
4.464,0.05381164415947265
4.466,0.05109596014508136
4.468,0.04833444550777871
4.47,0.04552947120752295
4.472,0.04268346597931548
4.474,0.03979891312775505
4.476,0.03687834724462291
4.478,0.03392435085414736
4.48,0.030939550990663898
4.482,0.027926615713497284
4.484,0.024888250563973535
4.486,0.021827194969570005
4.488,0.018746218600261978
4.49,0.015648117682217754
4.492,0.012535711274014837
4.494,0.009411837510668113
4.496,0.006279349820729738
4.498,0.00314111312183189
4.5,4.531812137481795e-16
4.502,-0.0031411131218316945
4.5040000000000004,-0.006279349820730605
4.506,-0.009411837510667917
4.508,-0.01253571127401464
4.51,-0.01564811768221686
4.5120000000000005,-0.018746218600262828
4.514,-0.021827194969569124
4.516,-0.024888250563973344
4.518,-0.027926615713497083
4.5200000000000005,-0.03093955099066507
4.522,-0.03392435085414716
4.524,-0.03687834724462208
4.526,-0.039798913127754854
4.5280000000000005,-0.042683465979315986
4.53,-0.04552947120752275
4.532,-0.04833444550777852
4.534,-0.051095960145080596
4.5360000000000005,-0.05381164415947369
4.538,-0.0564791874900204
4.54,-0.059096344012919785
4.542,-0.06166093448945342
4.5440000000000005,-0.06417084941964193
4.546,-0.06662405179757033
4.548,-0.06901857976453404
4.55,-0.07135254915624178
4.5520000000000005,-0.073624155940512
4.554,-0.07583167854203339
4.556,-0.0779734800509278
4.558,-0.08004801031200182
4.5600000000000005,-0.08205380789176897
4.562,-0.08398950192047357
4.564,-0.0858538138065508
4.566,-0.0876455588211032
4.5680000000000005,-0.08936364755019746
4.57,-0.09100708721293888
4.572,-0.09257498284350282
4.574,-0.09406653833546334
4.5760000000000005,-0.09548105734698148
4.578,-0.09681794406559835
4.58,-0.09807670383158507
4.582,-0.09925694361899404
4.5840000000000005,-0.10035837237376702
4.586,-0.1013808012084516
4.588,-0.10232414345328819
4.59,-0.10318841456362354
4.5920000000000005,-0.10397373188382038
4.594,-0.10468031426803122
4.596,-0.10530848155840945
4.598,-0.10585865392153104
4.6000000000000005,-0.10633135104400514
4.602,-0.10672719118844558
4.604,-0.10704689011118353
4.606,-0.10729125984328317
4.6080000000000005,-0.10746120733663327
4.61,-0.10755773297706234
4.612,-0.10758192896662677
4.614,-0.10753497757740266
4.616,-0.10741814927928452
4.618,-0.10723280074449427
4.62,-0.10698037273165836
4.622,-0.10666238785248944
4.624,-0.10628044822428037
4.626,-0.10583623301156844
4.628,-0.10533149586050321
4.63,-0.10476806222957588
4.632,-0.10414782662054768
4.634,-0.1034727497135316
4.636,-0.10274485541032362
4.638,-0.10196622779022023
4.64,-0.10113900798266517
4.642,-0.10026539096120379
4.644,-0.09934762226332632
4.646,-0.09838799464087354
4.648,-0.09738884464581385
4.65,-0.09635254915624172
4.652,-0.09528152184758468
4.654,-0.09417820961402941
4.656,-0.09304508894530178
4.658,-0.09188466226395844
4.66,-0.09069945422841652
4.662,-0.08949200800700657
4.664,-0.08826488152835438
4.666,-0.08702064371345103
4.668,-0.08576187069478598
4.67,-0.0844911420279207
4.672,-0.08321103690093486
4.674,-0.08192413034712218
4.676,-0.08063298946636265
4.678,-0.07934016966053471
4.68,-0.07804821088835928
4.682,-0.07675963394500088
4.684,-0.07547693677173112
4.686,-0.07420259080092463
4.688,-0.07293903734158622
4.69,-0.07168868401057141
4.692,-0.07045390121458696
4.694,-0.06923701868797276
4.696,-0.06804032209122196
4.698,-0.06686604967506461
4.7,-0.06571638901489166
4.702,-0.0645934738201479
4.704,-0.06349938082326548
4.706,-0.062436126752557365
4.708,-0.061405665393384726
4.71,-0.06040988474179266
4.712,-0.05945060425466261
4.714,-0.0585295722003064
4.716,-0.05764846311327565
4.718,-0.05680887535700329
4.72,-0.056012328797768324
4.722,-0.05526026259327854
4.724,-0.054554033099039126
4.726,-0.05389491189547304
4.728,-0.0532840839386193
4.73,-0.052722645837035224
4.732,-0.05221160425735754
4.734,-0.05175187446079794
4.736,-0.05134427897265373
4.738,-0.05098954638673248
4.74,-0.05068831030639278
4.742,-0.05044110842370605
4.744,-0.050248381738058547
4.746,-0.050110473915299276
4.748,-0.05002763078835215
4.75,-0.05
4.752,-0.050027630788352144
4.7540000000000004,-0.0501104739152993
4.756,-0.05024838173805854
4.758,-0.050441108423706034
4.76,-0.05068831030639262
4.7620000000000005,-0.05098954638673258
4.764,-0.05134427897265353
4.766,-0.0517518744607979
4.768,-0.05221160425735751
4.7700000000000005,-0.05272264583703537
4.772,-0.053284083938619276
4.774,-0.0538949118954727
4.776,-0.05455403309903909
4.7780000000000005,-0.0552602625932788
4.78,-0.05601232879776828
4.782,-0.05680887535700323
4.784,-0.05764846311327518
4.7860000000000005,-0.05852957220030671
4.788,-0.05945060425466209
4.79,-0.0604098847417926
4.792,-0.06140566539338468
4.7940000000000005,-0.06243612675255773
4.796,-0.06349938082326541
4.798,-0.06459347382014727
4.8,-0.0657163890148916
4.8020000000000005,-0.06686604967506504
4.804,-0.06804032209122189
4.806,-0.06923701868797268
4.808,-0.07045390121458628
4.8100000000000005,-0.07168868401057171
4.812,-0.07293903734158548
4.814,-0.07420259080092455
4.816,-0.07547693677173106
4.8180000000000005,-0.07675963394500118
4.82,-0.07804821088835921
4.822,-0.07934016966053395
4.824,-0.08063298946636258
4.8260000000000005,-0.08192413034712251
4.828,-0.0832110369009348
4.83,-0.08449114202792064
4.832,-0.08576187069478522
4.8340000000000005,-0.0870206437134513
4.836,-0.08826488152835361
4.838,-0.08949200800700653
4.84,-0.09069945422841648
4.8420000000000005,-0.09188466226395871
4.844,-0.09304508894530174
4.846,-0.09417820961402869
4.848,-0.09528152184758464
4.8500000000000005,-0.09635254915624217
4.852,-0.09738884464581384
4.854,-0.09838799464087351
4.856,-0.09934762226332565
4.8580000000000005,-0.10026539096120418
4.86,-0.10113900798266455
4.862,-0.10196622779022023
4.864,-0.1027448554103236
4.866,-0.10347274971353106
4.868,-0.1041478266205477
4.87,-0.10476806222957538
4.872,-0.10533149586050322
4.874,-0.10583623301156847
4.876,-0.10628044822428043
4.878,-0.10666238785248949
4.88,-0.10698037273165799
4.882,-0.10723280074449434
4.884,-0.10741814927928417
4.886,-0.10753497757740274
4.888,-0.10758192896662686
4.89,-0.10755773297706243
4.892,-0.10746120733663315
4.894,-0.10729125984328299
4.896,-0.10704689011118365
4.898,-0.1067271911884457
4.9,-0.10633135104400492
4.902,-0.10585865392153118
4.904,-0.10530848155840944
4.906,-0.10468031426803137
4.908,-0.10397373188382007
4.91,-0.10318841456362371
4.912,-0.10232414345328837
4.914,-0.10138080120845178
4.916,-0.10035837237376692
4.918,-0.09925694361899427
4.92,-0.09807670383158529
4.922,-0.09681794406559857
4.924,-0.0954810573469813
4.926,-0.09406653833546358
4.928,-0.09257498284350323
4.93,-0.09100708721293913
4.932,-0.0893636475501972
4.934,-0.08764555882110348
4.936,-0.08585381380655108
4.938,-0.08398950192047384
4.94,-0.08205380789176864
4.942,-0.08004801031200244
4.944,-0.0779734800509281
4.946,-0.07583167854203371
4.948,-0.07362415594051125
4.95,-0.07135254915624212
4.952,-0.06901857976453481
4.954,-0.06662405179757067
4.956,-0.06417084941964112
4.958,-0.06166093448945377
4.96,-0.05909634401292013
4.962,-0.05647918749002076
4.964,-0.053811644159472816
4.966,-0.05109596014508153
4.968,-0.048334445507778885
4.97,-0.045529471207523126
4.972,-0.04268346597931505
4.974,-0.03979891312775523
4.976,-0.0368783472446231
4.978,-0.03392435085414756
4.98,-0.030939550990664092
4.982,-0.027926615713497478
4.984,-0.02488825056397374
4.986,-0.02182719496956952
4.988,-0.01874621860026218
4.99,-0.01564811768221796
4.992,-0.012535711274015041
4.994,-0.00941183751066832
4.996,-0.006279349820729945
4.998,-0.0031411131218320983
5.0,-6.614330676668885e-16
5.002,0.003141113121831487
5.0040000000000004,0.006279349820730398
5.006,0.00941183751066771
5.008,0.012535711274014436
5.01,0.015648117682217355
5.0120000000000005,0.018746218600262626
5.014,0.02182719496956892
5.016,0.024888250563973147
5.018,0.02792661571349689
5.0200000000000005,0.030939550990664873
5.022,0.033924350854146974
5.024,0.03687834724462252
5.026,0.039798913127754666
5.0280000000000005,0.04268346597931581
5.03,0.04552947120752257
5.032,0.04833444550777834
5.034,0.051095960145081
5.0360000000000005,0.05381164415947354
5.038,0.05647918749002025
5.04,0.05909634401291963
5.042,0.06166093448945327
5.0440000000000005,0.0641708494196418
5.046,0.0666240517975702
5.048,0.06901857976453435
5.05,0.07135254915624167
5.0520000000000005,0.07362415594051189
5.054,0.07583167854203327
5.056,0.07797348005092769
5.058,0.08004801031200204
5.0600000000000005,0.08205380789176889
5.062,0.08398950192047347
5.064,0.08585381380655072
5.066,0.08764555882110313
5.0680000000000005,0.0893636475501974
5.07,0.0910070872129388
5.072,0.09257498284350293
5.074,0.0940665383354633
5.0760000000000005,0.09548105734698144
5.078,0.09681794406559832
5.08,0.09807670383158504
5.082,0.09925694361899404
5.0840000000000005,0.10035837237376702
5.086,0.10138080120845158
5.088,0.10232414345328819
5.09,0.10318841456362354
5.0920000000000005,0.1039737318838204
5.094,0.10468031426803096
5.096,0.10530848155840902
5.098,0.1058586539215308
5.1000000000000005,0.10633135104400519
5.102,0.10672719118844563
5.104,0.1070468901111836
5.106,0.10729125984328322
5.1080000000000005,0.10746120733663306
5.11,0.10755773297706216
5.112,0.10758192896662687
5.114,0.10753497757740275
5.1160000000000005,0.10741814927928432
5.118,0.10723280074449439
5.12,0.10698037273165831
5.122,0.10666238785248983
5.124,0.10628044822428076
5.126,0.10583623301156855
5.128,0.10533149586050333
5.13,0.10476806222957548
5.132,0.10414782662054783
5.134,0.10347274971353142
5.136,0.10274485541032399
5.138,0.10196622779022062
5.14,0.1011390079826645
5.142,0.10026539096120395
5.144,0.09934762226332583
5.146,0.09838799464087371
5.148,0.09738884464581403
5.15,0.09635254915624211
5.152,0.09528152184758465
5.154,0.0941782096140287
5.156,0.09304508894530177
5.158,0.09188466226395792
5.16,0.09069945422841671
5.162,0.08949200800700677
5.164,0.08826488152835385
5.166,0.08702064371345103
5.168,0.08576187069478529
5.17,0.08449114202792071
5.172,0.08321103690093506
5.174,0.08192413034712237
5.176,0.08063298946636283
5.178,0.07934016966053437
5.18,0.07804821088835961
5.182,0.07675963394500021
5.184,0.07547693677173117
5.186,0.0742025908009248
5.188,0.07293903734158572
5.19,0.07168868401057156
5.192,0.07045390121458663
5.194,0.06923701868797304
5.196,0.06804032209122224
5.198,0.06686604967506478
5.2,0.06571638901489182
5.202,0.06459347382014749
5.204,0.06349938082326562
5.206,0.06243612675255708
5.208,0.06140566539338496
5.21,0.060409884741792874
5.212,0.059450604254662184
5.214,0.05852957220030652
5.216,0.057648463113275344
5.218,0.0568088753570034
5.22,0.056012328797768435
5.222,0.055260262593278694
5.224,0.05455403309903917
5.226,0.05389491189547276
5.228,0.053284083938619345
5.23,0.05272264583703504
5.232,0.05221160425735761
5.234,0.051751874460798
5.236,0.05134427897265359
5.238,0.05098954638673252
5.24,0.05068831030639264
5.242,0.05044110842370606
5.244,0.05024838173805857
5.246,0.05011047391529929
5.248,0.05002763078835216
5.25,0.05
5.252,0.05002763078835214
5.2540000000000004,0.05011047391529935
5.256,0.05024838173805851
5.258,0.050441108423706006
5.26,0.05068831030639271
5.2620000000000005,0.05098954638673253
5.264,0.05134427897265362
5.266,0.05175187446079782
5.268,0.05221160425735741
5.2700000000000005,0.05272264583703534
5.272,0.05328408393861921
5.274,0.05389491189547292
5.276,0.054554033099039
5.2780000000000005,0.05526026259327901
5.28,0.056012328797768116
5.282,0.05680887535700305
5.284,0.05764846311327555
5.2860000000000005,0.05852957220030659
5.288,0.05945060425466242
5.29,0.060409884741792465
5.292,0.06140566539338454
5.2940000000000005,0.06243612675255749
5.296,0.06349938082326517
5.298,0.06459347382014778
5.3,0.06571638901489155
5.3020000000000005,0.06686604967506546
5.304,0.06804032209122172
5.306,0.06923701868797251
5.308,0.07045390121458674
5.3100000000000005,0.07168868401057167
5.312,0.07293903734158609
5.314,0.0742025908009245
5.316,0.07547693677173087
5.3180000000000005,0.07675963394500102
5.32,0.07804821088835905
5.322,0.07934016966053446
5.324,0.08063298946636221
5.3260000000000005,0.08192413034712318
5.328,0.08321103690093479
5.33,0.08449114202792045
5.332,0.08576187069478575
5.3340000000000005,0.08702064371345113
5.336,0.08826488152835395
5.338,0.08949200800700616
5.34,0.0906994542284161
5.3420000000000005,0.09188466226395871
5.344,0.09304508894530154
5.346,0.0941782096140292
5.348,0.09528152184758445
5.3500000000000005,0.09635254915624245
5.352,0.09738884464581345
5.354,0.09838799464087312
5.356,0.09934762226332634
5.3580000000000005,0.10026539096120403
5.36,0.10113900798266501
5.362,0.10196622779022008
5.364,0.10274485541032345
5.3660000000000005,0.10347274971353158
5.368,0.1041478266205473
5.37,0.104768062229576
5.372,0.10533149586050333
5.3740000000000006,0.10583623301156911
5.376,0.10628044822428029
5.378,0.10666238785248938
5.38,0.10698037273165834
5.382,0.10723280074449398
5.384,0.10741814927928475
5.386,0.10753497757740291
5.388,0.10758192896662705
5.39,0.10755773297706234
5.392,0.10746120733663306
5.394,0.10729125984328321
5.396,0.1070468901111833
5.398,0.10672719118844537
5.4,0.10633135104400515
5.402,0.10585865392153115
5.404,0.10530848155840956
5.406,0.10468031426803134
5.408,0.10397373188382017
5.41,0.10318841456362338
5.412,0.10232414345328807
5.414,0.10138080120845148
5.416,0.10035837237376694
5.418,0.09925694361899427
5.42,0.0980767038315853
5.422,0.0968179440655986
5.424,0.09548105734698102
5.426,0.09406653833546332
5.428,0.09257498284350345
5.43,0.0910070872129395
5.432,0.08936364755019707
5.434,0.08764555882110353
5.436,0.08585381380655116
5.438,0.08398950192047394
5.44,0.0820538078917684
5.442,0.08004801031200255
5.444,0.07797348005092855
5.446,0.07583167854203415
5.448,0.07362415594051136
5.45,0.07135254915624224
5.452,0.0690185797645345
5.454,0.06662405179757046
5.456,0.06417084941964112
5.458,0.06166093448945426
5.46,0.05909634401292063
5.462,0.05647918749002092
5.464,0.05381164415947298
5.466,0.05109596014508114
5.468,0.04833444550777871
5.47,0.04552947120752296
5.472,0.04268346597931559
5.474,0.039798913127755416
5.476,0.03687834724462265
5.478,0.033924350854147745
5.48,0.030939550990663627
5.482,0.02792661571349732
5.484,0.024888250563973584
5.486,0.021827194969569363
5.488,0.018746218600262383
5.49,0.015648117682217466
5.492,0.01253571127401525
5.494,0.009411837510668528
5.496,0.006279349820729798
5.498,0.003141113121831951
5.5,5.144135537055472e-16
5.502,-0.003141113121830923
5.5040000000000004,-0.006279349820730899
5.506,-0.009411837510667504
5.508,-0.01253571127401423
5.51,-0.015648117682217147
5.5120000000000005,-0.018746218600262776
5.514,-0.02182719496956905
5.516,-0.02488825056397259
5.518,-0.02792661571349634
5.5200000000000005,-0.03093955099066468
5.522,-0.03392435085414679
5.524,-0.036878347244622335
5.526,-0.03979891312775448
5.5280000000000005,-0.04268346597931589
5.53,-0.04552947120752204
5.532,-0.04833444550777782
5.534,-0.051095960145080825
5.5360000000000005,-0.05381164415947337
5.538,-0.05647918749002062
5.54,-0.05909634401291981
5.542,-0.061660934489453464
5.5440000000000005,-0.06417084941964131
5.546,-0.0666240517975697
5.548,-0.06901857976453421
5.55,-0.07135254915624155
5.5520000000000005,-0.07362415594051215
5.554,-0.07583167854203349
5.556,-0.07797348005092791
5.558,-0.08004801031200226
5.5600000000000005,-0.08205380789176878
5.562,-0.08398950192047366
5.564,-0.08585381380655063
5.566,-0.08764555882110306
5.5680000000000005,-0.08936364755019766
5.57,-0.09100708721293907
5.572,-0.09257498284350318
5.574,-0.09406653833546294
5.5760000000000005,-0.09548105734698151
5.578,-0.0968179440655983
5.58,-0.09807670383158504
5.582,-0.09925694361899404
5.5840000000000005,-0.10035837237376731
5.586,-0.10138080120845125
5.588,-0.10232414345328789
5.59,-0.10318841456362327
5.5920000000000005,-0.10397373188382042
5.594,-0.10468031426803127
5.596,-0.10530848155840936
5.598,-0.10585865392153113
5.6000000000000005,-0.10633135104400473
5.602,-0.10672719118844542
5.604,-0.10704689011118337
5.606,-0.10729125984328301
5.6080000000000005,-0.10746120733663342
5.61,-0.10755773297706216
5.612,-0.10758192896662724
5.614,-0.10753497757740313
5.6160000000000005,-0.10741814927928416
5.618,-0.10723280074449423
5.62,-0.10698037273165815
5.622,-0.10666238785248969
5.6240000000000006,-0.10628044822428015
5.626,-0.10583623301156894
5.628,-0.10533149586050372
5.63,-0.10476806222957585
5.632,-0.10414782662054774
5.634,-0.10347274971353135
5.636,-0.10274485541032391
5.638,-0.10196622779021994
5.64,-0.1011390079826649
5.642,-0.10026539096120435
5.644,-0.09934762226332622
5.646,-0.09838799464087367
5.648,-0.09738884464581332
5.65,-0.09635254915624208
5.652,-0.09528152184758504
5.654,-0.09417820961402909
5.656,-0.09304508894530215
5.658,-0.0918846622639583
5.66,-0.0906994542284167
5.662,-0.08949200800700606
5.664,-0.08826488152835385
5.666,-0.0870206437134514
5.668,-0.08576187069478565
5.67,-0.08449114202792109
5.672,-0.0832110369009347
5.674,-0.0819241303471224
5.676,-0.08063298946636285
5.678,-0.0793401696605344
5.68,-0.07804821088835966
5.682,-0.07675963394500056
5.684,-0.07547693677173148
5.686,-0.07420259080092444
5.688,-0.07293903734158605
5.69,-0.07168868401057162
5.692,-0.07045390121458668
5.694,-0.06923701868797308
5.696,-0.06804032209122168
5.698,-0.06686604967506506
5.7,-0.06571638901489207
5.702,-0.06459347382014774
5.704,-0.06349938082326567
5.706,-0.06243612675255713
5.708,-0.06140566539338501
5.71,-0.06040988474179242
5.712,-0.0594506042546624
5.714,-0.05852957220030672
5.716,-0.057648463113275525
5.718,-0.05680887535700343
5.72,-0.05601232879776809
5.722,-0.05526026259327873
5.724,-0.05455403309903932
5.726,-0.0538949118954729
5.728,-0.05328408393861946
5.73,-0.05272264583703515
5.732,-0.05221160425735763
5.734,-0.05175187446079779
5.736,-0.05134427897265362
5.738,-0.05098954638673257
5.74,-0.05068831030639271
5.742,-0.0504411084237061
5.744,-0.05024838173805852
5.746,-0.05011047391529929
5.748,-0.05002763078835214
5.75,-0.05
5.752,-0.050027630788352144
5.7540000000000004,-0.050110473915299325
5.756,-0.05024838173805849
5.758,-0.05044110842370607
5.76,-0.05068831030639266
5.7620000000000005,-0.05098954638673252
5.764,-0.05134427897265361
5.766,-0.051751874460797785
5.768,-0.052211604257357616
5.7700000000000005,-0.052722645837035224
5.772,-0.05328408393861936
5.774,-0.05389491189547278
5.776,-0.054554033099038855
5.7780000000000005,-0.05526026259327896
5.78,-0.05601232879776808
5.782,-0.05680887535700343
5.784,-0.05764846311327537
5.7860000000000005,-0.0585295722003064
5.788,-0.059450604254662226
5.79,-0.06040988474179242
5.792,-0.061405665393384996
5.7940000000000005,-0.06243612675255745
5.796,-0.06349938082326564
5.798,-0.06459347382014752
5.8,-0.06571638901489128
5.8020000000000005,-0.06686604967506518
5.804,-0.06804032209122168
5.806,-0.06923701868797309
5.808,-0.07045390121458668
5.8100000000000005,-0.07168868401057137
5.812,-0.07293903734158579
5.814,-0.0742025908009242
5.816,-0.07547693677173123
5.8180000000000005,-0.07675963394500096
5.82,-0.0780482108883597
5.822,-0.07934016966053442
5.824,-0.0806329894663622
5.8260000000000005,-0.08192413034712283
5.828,-0.08321103690093443
5.83,-0.0844911420279208
5.832,-0.08576187069478539
5.8340000000000005,-0.08702064371345111
5.836,-0.08826488152835393
5.838,-0.08949200800700614
5.84,-0.09069945422841681
5.8420000000000005,-0.09188466226395832
5.844,-0.09304508894530186
5.846,-0.0941782096140288
5.848,-0.09528152184758408
5.8500000000000005,-0.09635254915624249
5.852,-0.09738884464581349
5.854,-0.09838799464087383
5.856,-0.09934762226332595
5.8580000000000005,-0.10026539096120426
5.86,-0.10113900798266462
5.862,-0.10196622779022015
5.864,-0.10274485541032413
5.8660000000000005,-0.10347274971353167
5.868,-0.10414782662054797
5.87,-0.10476806222957562
5.872,-0.10533149586050297
5.8740000000000006,-0.10583623301156872
5.876,-0.10628044822428043
5.878,-0.10666238785248999
5.88,-0.10698037273165847
5.882000000000001,-0.10723280074449446
5.884,-0.10741814927928438
5.886,-0.10753497757740255
5.888,-0.10758192896662705
5.89,-0.10755773297706198
5.892,-0.10746120733663357
5.894,-0.10729125984328342
5.896,-0.10704689011118354
5.898,-0.10672719118844584
5.9,-0.10633135104400482
5.902,-0.10585865392153102
5.904,-0.10530848155840924
5.906,-0.10468031426803101
5.908,-0.10397373188382043
5.91,-0.10318841456362367
5.912,-0.10232414345328841
5.914,-0.10138080120845179
5.916,-0.10035837237376664
5.918,-0.09925694361899398
5.92,-0.09807670383158502
5.922,-0.09681794406559888
5.924,-0.09548105734698137
5.926,-0.09406653833546355
